# pfam_id_or_name	predicates (comma-separated)	note	merge_policy
# Duplicate rows require merge_policy=merge; otherwise loading fails.
PF01928	hydrolase,nucleotide_metabolism
PF01930	cas_domain,crispr_associated,defense_system
PF01934	hydrolase,rnase
PF01935	atp_binding,dna_repair,helicase
PF01936	nuclease,rna_processing
PF01937	hydrolase,phosphatase
PF01938	rna_binding,trna_modification
PF01939	dna_repair,nuclease
PF01944	cell_division
PF01946	cofactor_biosynthesis,thiamine_biosynthesis
PF01947	aromatic_aa_metabolism,lyase
PF01948	pyrimidine_metabolism,regulatory
PF01950	gluconeogenesis,phosphatase
PF01951	ligase,rna_processing
PF01954	hypothetical
PF01955	cobalamin_biosynthesis,cofactor_biosynthesis
PF01956	membrane
PF01957	membrane,signaling
PF01958	amino_acid_metabolism,oxidoreductase
PF01959	aromatic_aa_metabolism,lyase
PF01960	amino_acid_biosynthesis,aminotransferase
PF01963	conjugation,mobile_element
PF01964	radical_sam,thiamine_biosynthesis
PF01965	oxidative_stress,protease
PF01966	cyclic_dinucleotide,phosphodiesterase,signaling
PF01967	cofactor_biosynthesis,molybdenum_binding
PF01968	amino_acid_metabolism,hydrolase
PF01969	hydrogenase_maturation,nickel_binding
PF01970	membrane,transporter
PF01973	cofactor_biosynthesis,kinase
PF01974	nuclease,rna_processing
PF01975	hydrolase,phosphatase
PF01977	cofactor_biosynthesis,lyase
PF01978	methyltransferase,trna_modification
PF01979	metal_binding,nickel_binding
PF01980	methyltransferase,trna_modification
PF01981	hydrolase,translation
PF01982	hypothetical
PF01983	cofactor_biosynthesis,transferase
PF01985	rna_binding
PF01987	hypothetical
PF01988	iron_binding,metal_transporter,transporter
PF01989	lyase,tca_cycle
PF01994	methyltransferase,trna_modification
PF01995	nitrogen_metabolism,regulatory
PF01997	rna_binding,translation
PF02002	dna_binding,transcription
PF02005	methyltransferase,trna_modification
PF02006	cofactor_biosynthesis,ligase
PF02007	archaeal_one_carbon,one_carbon_metabolism
PF02018	carbohydrate_active,carbohydrate_binding
PF02080	ion_transporter,transporter
PF02110	kinase,thiamine_biosynthesis
PF02132	dna_repair,zinc_binding
PF02144	dna_repair,replication
PF02151	dna_repair,nucleotide_excision_repair
PF02153	aromatic_aa_metabolism,oxidoreductase
PF02178	dna_binding
PF02210	adhesin,cell_surface,repeat_domain
PF02219	fad_binding,one_carbon_metabolism,oxidoreductase
PF02223	atp_binding,kinase,nucleotide_metabolism
PF02224	kinase,nucleotide_metabolism
PF02225	hydrolase,protease
PF02233	membrane,transporter
PF02240	mcr_complex,metal_binding,methanogenesis,nickel_binding,one_carbon_metabolism
PF02241	mcr_complex,methanogenesis,one_carbon_metabolism
PF02249	mcr_complex,methanogenesis,one_carbon_metabolism
PF02254	ion_transporter,regulatory,transporter
PF02256	fefe_hydrogenase,hydrogen_metabolism,hydrogenase,iron_sulfur
PF02261	amino_acid_metabolism,decarboxylase,lyase
PF02264	beta_barrel,outer_membrane,porin,transporter
PF02272	hydrolase,phosphatase
PF02274	amino_acid_degradation,hydrolase
PF02277	nucleotide_metabolism,transferase
PF02289	hydrolase,one_carbon_metabolism
PF02291	regulator,transcription
PF02298	copper_binding,metal_binding
PF02308	membrane,stress_response
PF02310	cobalamin_binding,cobalt_binding,metal_binding
PF02321	efflux_pump,membrane,transporter
PF02322	cytochrome,cytochrome_c_oxidase,electron_transport,heme_binding,respiration,terminal_oxidase
PF02347	amino_acid_degradation,one_carbon_metabolism
PF02348	lipid_metabolism,nucleotidyltransferase
PF02353	lipid_metabolism,methyltransferase
PF02355	membrane,sec_pathway,secretion_component
PF02358	carbohydrate_active,phosphatase
PF02359	aaa_domain,atp_binding,chaperone
PF02361	cobalt_binding,transporter
PF02366	glycosyltransferase,transferase
PF02371	mobile_element,transposase
PF02374	arsenic_resistance,atp_binding,atpase,heavy_metal_resistance
PF02384	dna_methylase,methyltransferase,restriction_modification
PF02388	cell_wall,peptidoglycan,transferase
PF02391	cofactor_biosynthesis,molybdenum_binding
PF02397	carbohydrate_active,glycosyltransferase,transferase
PF02403	translation,trna_synthetase
PF02412	cell_surface,repeat_domain
PF02416	secretion_component,tat_pathway
PF02421	gtp_binding,iron_binding,metal_transporter,transporter
PF02423	amino_acid_metabolism,isomerase
PF02424	cofactor_biosynthesis,fad_biosynthesis
PF02435	carbohydrate_active,glycosidase,hydrolase
PF02441	electron_transport,fad_binding,oxidoreductase
PF02445	cofactor_biosynthesis,lyase,nad_biosynthesis
PF02449	carbohydrate_active,glycosidase,hydrolase
PF02452	defense_system,toxin_domain
PF02463	atp_binding,cell_division,chromosome_partitioning,dna_binding
PF02465	flagellar_motor,flagellum,membrane
PF02470	abc_permease,abc_transporter,transporter
PF02475	methyltransferase,transferase,trna_modification
PF02481	dna_repair,recombinational_repair
PF02492	cobalt_binding,metal_binding,nickel_binding
PF02494	cell_surface,repeat_domain
PF02498	mobile_element
PF02511	nucleotide_metabolism,transferase
PF02512	cobalamin_binding,cobalamin_biosynthesis,cobalt_binding,metal_binding
PF02516	glycosyltransferase,membrane
PF02517	membrane,protease
PF02518	atp_binding,chaperone,regulator,sensor_kinase,stress_response,two_component
PF02525	fad_binding,oxidoreductase
PF02535	metal_transporter,transporter,zinc_binding
PF02536	regulator,transcription_termination
PF02537	membrane,stress_response
PF02540	cofactor_biosynthesis,ligase,nad_biosynthesis
PF02543	amino_acid_metabolism,transferase
PF02548	cofactor_biosynthesis,transferase
PF02552	co_oxidation,metal_binding,molybdenum_binding,oxidoreductase
PF02558	cofactor_biosynthesis,oxidoreductase
PF02562	atp_binding,atpase,stress_response
PF02566	oxidative_stress,stress_response
PF02567	lyase,secondary_metabolism
PF02568	cofactor_biosynthesis,sulfurtransferase,thiamine_biosynthesis
PF02570	cobalt_binding,metal_binding
PF02579	iron_sulfur
PF02581	cofactor_biosynthesis,thiamine_biosynthesis
PF02585	carbohydrate_active,hydrolase
PF02592	hydrolase,protease
PF02597	cofactor_biosynthesis,thiamine_biosynthesis
PF02602	heme_biosynthesis,transferase
PF02604	antitoxin_domain,defense_system
PF02607	cobalamin_binding,cobalt_binding,metal_binding
PF02613	denitrification,heme_binding,nitrite_reductase
PF02616	cell_division,chromosome_partitioning
PF02622	metal_binding,zinc_binding
PF02627	decarboxylase,lyase
PF02629	central_metabolism,tca_cycle
PF02633	amidase,hydrolase
PF02634	molybdenum_binding,oxidoreductase
PF02635	sulfur_metabolism,sulfurtransferase,transferase
PF02637	translation,trna_synthetase
PF02649	cofactor_biosynthesis,hydrolase
PF02653	abc_permease,abc_transporter,peptide_transporter,transporter
PF02659	manganese_binding,metal_transporter,transporter
PF02662	hydrogenase,iron_sulfur
PF02663	archaeal_one_carbon,molybdenum_binding,wood_ljungdahl
PF02666	decarboxylase,lipid_metabolism,lyase
PF02669	ion_transporter,membrane,transporter
PF02673	antibiotic_resistance,transporter
PF02675	decarboxylase,lyase,sam_binding
PF02676	methyltransferase,trna_modification
PF02683	heme_biosynthesis,membrane
PF02686	translation,trna_synthetase
PF02687	cell_division,divisome,membrane,transporter
PF02690	phosphate_transporter,transporter
PF02700	purine_metabolism,transferase
PF02702	ion_transporter,sensor_kinase,two_component
PF02706	lps_biosynthesis,membrane,regulatory
PF02719	carbohydrate_active,glycosyltransferase,lps_biosynthesis,transferase
PF02732	dna_repair,nuclease
PF02737	dehydrogenase,fad_binding,oxidoreductase
PF02738	metal_binding,molybdenum_binding
PF02741	archaeal_one_carbon,transferase
PF02742	metal_binding,regulator
PF02743	sensor_kinase,signaling
PF02744	carbohydrate_active,transferase
PF02747	dna_binding,replication
PF02748	metal_binding,pyrimidine_metabolism,regulatory
PF02749	nad_biosynthesis,transferase
PF02754	metal_binding,zinc_binding
PF02767	dna_polymerase,replication,sliding_clamp
PF02769	amino_acid_metabolism,purine_metabolism
PF02770	beta_oxidation,fatty_acid_degradation,lipid_metabolism
PF02771	beta_oxidation,fatty_acid_degradation,lipid_metabolism
PF02777	manganese_binding,metal_binding
PF02778	nuclease,rna_processing
PF02779	central_metabolism,tca_cycle,translocase
PF02780	pentose_phosphate,transferase
PF02781	central_metabolism,pentose_phosphate
PF02784	amino_acid_metabolism,decarboxylase,lyase
PF02786	amino_acid_metabolism,atp_binding,ligase,pyrimidine_metabolism
PF02798	oxidative_stress,transferase
PF02800	central_metabolism,glycolysis
PF02801	fatty_acid_synthesis,lipid_metabolism
PF02803	fatty_acid_degradation,transferase
PF02810	sec_pathway,secretion_component
PF02811	hydrolase,metal_binding,phosphatase
PF02812	amino_acid_degradation,oxidoreductase
PF02826	dehydrogenase,fad_binding,oxidoreductase
PF02830	metal_binding,regulatory
PF02833	hydrolase,phosphatase
PF02843	ligase,purine_metabolism
PF02844	ligase,purine_metabolism
PF02852	fad_binding,oxidoreductase
PF02861	chaperone,clp_protease
PF02866	dehydrogenase,oxidoreductase
PF02867	nucleotide_metabolism,oxidoreductase,reductase
PF02874	atp_synthesis,energy_metabolism
PF02881	gtp_binding,signal_recognition
PF02882	nad_binding,one_carbon_metabolism,oxidoreductase
PF02887	atp_binding,glycolysis,kinase
PF02894	oxidoreductase
PF02896	central_metabolism,transferase
PF02900	aromatic_aa_metabolism,dioxygenase,oxidoreductase
PF02906	fefe_hydrogenase,hydrogen_metabolism,hydrogenase
PF02910	sulfur_metabolism,thiosulfate
PF02911	one_carbon_metabolism,transferase
PF02926	rna_binding,trna_modification
PF02933	aaa_domain,atp_binding
PF02934	translation,trna_synthetase
PF02938	regulatory
PF02943	iron_sulfur,oxidoreductase,thioredoxin
PF02955	atp_binding,ligase
PF02965	cobalamin_binding,cobalt_binding,metal_binding
PF02969	regulator,transcription
PF02978	copper_binding,metal_binding
PF02985	heat_repeat,protein_binding,repeat_domain
PF02996	chaperone
PF03013	mobile_element,nuclease
PF03023	cell_wall,peptidoglycan,transporter
PF03030	energy_metabolism,transporter
PF03050	mobile_element,transposase
PF03060	monooxygenase,oxidoreductase
PF03063	metal_binding,nickel_binding
PF03065	carbohydrate_active,glycosidase,hydrolase
PF03073	membrane,signaling
PF03083	sugar_transporter,transporter
PF03091	metal_binding,stress_response
PF03099	cofactor_biosynthesis,ligase
PF03102	carbohydrate_active,transferase
PF03104	dna_polymerase,nuclease,replication
PF03109	atp_binding,kinase
PF03116	electron_transport,iron_sulfur,respiration
PF03129	rna_binding,translation,trna_synthetase
PF03143	translation,translation_factor
PF03144	gtp_binding,translation,translation_factor
PF03147	iron_sulfur,trna_synthetase
PF03167	dna_repair,sos_response
PF03168	stress_response
PF03176	heavy_metal_resistance,mercury_resistance
PF03205	cofactor_biosynthesis,molybdenum_binding
PF03214	carbohydrate_active,glycosyltransferase
PF03215	atp_binding,dna_repair,replication
PF03227	oxidoreductase,reductase,thioredoxin
PF03232	cofactor_biosynthesis,oxidoreductase
PF03235	restriction_enzyme,restriction_modification
PF03259	signaling
PF03266	atp_binding,hydrolase
PF03308	cobalamin_binding,gtp_binding,gtpase
PF03328	central_metabolism,lyase
PF03334	antiporter,membrane,transporter
PF03350	hypothetical
PF03354	phage_related,phage_terminase
PF03364	lipid_metabolism,polyketide_synthesis,secondary_metabolism
PF03372	hydrolase,nuclease,phosphatase
PF03400	mobile_element,transposase
PF03404	metal_binding,molybdenum_binding
PF03413	protease,regulatory
PF03439	transcription
PF03444	dna_binding,regulator,winged_helix
PF03446	cofactor_binding,nad_binding,pentose_phosphate
PF03448	magnesium_binding,regulatory,transporter
PF03453	cofactor_biosynthesis,molybdenum_binding
PF03454	cofactor_biosynthesis,molybdenum_binding
PF03459	regulatory,transporter
PF03460	denitrification,iron_sulfur,sulfate_reduction
PF03466	lysr_family,regulator
PF03471	membrane,transporter
PF03473	cofactor_biosynthesis,molybdenum_binding
PF03479	hypothetical
PF03481	cofactor_biosynthesis,trna_modification
PF03483	translation,trna_synthetase
PF03484	translation,trna_synthetase
PF03495	calcium_binding,toxin
PF03534	toxin,virulence
PF03537	carbohydrate_active,glycosidase,hydrolase
PF03547	membrane,metal_transporter,transporter
PF03551	dna_binding,regulator,transcription_factor
PF03567	sulfurtransferase,transferase
PF03598	co_oxidation,oxidoreductase
PF03599	co_oxidation,iron_sulfur,oxidoreductase
PF03600	tca_cycle,transporter
PF03601	hypothetical
PF03602	hypothetical
PF03631	membrane,stress_response
PF03640	cell_surface,repeat_domain,secreted
PF03641	amino_acid_metabolism,decarboxylase,lyase
PF03683	hypothetical
PF03685	hypothetical
PF03692	metal_binding,zinc_binding
PF03693	antitoxin_domain,defense_system
PF03699	hypothetical
PF03703	signaling
PF03705	chemotaxis,methyltransferase
PF03737	aldolase,lyase
PF03741	membrane,metal_transporter,transporter
PF03743	secretion_component,t6ss_component
PF03750	crispr_associated,defense_system
PF03764	translation,translation_factor
PF03767	hydrolase,phosphatase
PF03773	membrane,transporter
PF03781	hydrolase,sulfur_metabolism
PF03787	crispr_associated,defense_system
PF03796	cell_division,divisome
PF03798	secretion_component,t3ss_component
PF03807	archaeal_one_carbon,cofactor_binding,f420_dependent,oxidoreductase
PF03808	carbohydrate_active,glycosyltransferase,transferase
PF03819	hydrolase,nucleotide_metabolism
PF03833	dna_polymerase,replication
PF03841	selenium_metabolism,trna_synthetase
PF03845	membrane,transporter
PF03848	heavy_metal_resistance,methyltransferase
PF03852	dna_repair,nuclease,restriction_modification
PF03853	carbohydrate_active,hydrolase
PF03911	membrane,sec_pathway,secretion_component
PF03949	central_metabolism,nad_binding,oxidoreductase
PF03951	ammonia_assimilation,nitrogen_metabolism
PF03952	gluconeogenesis,glycolysis
PF03965	antibiotic_resistance,regulator
PF03966	methyltransferase,translation
PF03971	dehydrogenase,oxidoreductase,tca_cycle
PF03975	chemotaxis,signaling
PF04002	dna_repair,hydrolase
PF04008	kinase,nucleotide_metabolism
PF04011	membrane
PF04012	membrane,stress_response
PF04014	antitoxin_domain,defense_system
PF04021	sec_pathway,secretion_component
PF04024	membrane,stress_response
PF04029	hydrolase,phosphatase
PF04032	rna_processing,rnase
PF04039	antiporter,membrane,transporter
PF04041	carbohydrate_active,glycosidase,hydrolase
PF04042	dna_polymerase,replication
PF04055	enzyme,iron_sulfur,radical_sam
PF04060	iron_sulfur,metal_binding
PF04066	membrane,transporter
PF04068	ferredoxin,iron_sulfur,metal_binding
PF04069	abc_substrate_binding,abc_transporter,transporter
PF04073	hydrolase,trna_modification
PF04079	cell_division,chromosome_partitioning
PF04101	carbohydrate_active,glycosyltransferase
PF04126	chaperone,isomerase
PF04127	cofactor_biosynthesis,fad_binding,oxidoreductase
PF04131	carbohydrate_active,epimerase,isomerase
PF04135	rna_binding,rrna_modification
PF04138	glycosyltransferase,membrane
PF04139	cell_division,dna_repair
PF04140	lipid_metabolism,methyltransferase
PF04143	sulfate_transporter,transporter
PF04151	protease,regulatory,secreted
PF04185	phosphodiesterase,signaling
PF04188	glycosyltransferase,membrane
PF04191	methyltransferase,phospholipid_metabolism
PF04193	membrane,repeat_domain
PF04199	lyase
PF04208	archaeal_one_carbon,one_carbon_metabolism,transferase
PF04221	defense_system,toxin_domain
PF04230	carbohydrate_active,transferase
PF04261	dioxygenase,iron_binding,oxidoreductase
PF04266	rna_binding
PF04289	hypothetical
PF04307	membrane
PF04313	restriction_enzyme,restriction_modification
PF04321	carbohydrate_active,epimerase,nad_binding
PF04324	2fe2s,ferredoxin,iron_sulfur,metal_binding
PF04326	dna_binding,helicase
PF04358	sulfate_reduction,sulfur_metabolism
PF04383	dna_binding,mobile_element
PF04406	replication,topoisomerase
PF04410	rna_binding,rrna_modification
PF04412	iron_sulfur,lyase,tca_cycle
PF04414	hydrolase,translation
PF04422	f420_dependent,hydrogenase,hydrogenase_group3,nife_hydrogenase
PF04423	dna_repair,zinc_binding
PF04432	f420_dependent,hydrogenase,hydrogenase_group3,nife_hydrogenase
PF04434	metal_binding,zinc_binding
PF04455	amino_acid_metabolism,dehydrogenase,oxidoreductase
PF04457	rna_binding
PF04464	carbohydrate_active,cell_wall,glycosyltransferase
PF04466	phage_related,phage_terminase
PF04471	nuclease,restriction_enzyme,restriction_modification
PF04472	cell_division,divisome
PF04509	chemotaxis,signaling
PF04531	phage_lysin,phage_related
PF04539	regulator,sigma_factor
PF04542	regulator,sigma_factor
PF04545	regulator,sigma_factor
PF04556	restriction_enzyme,restriction_modification
PF04607	metal_binding,nickel_binding
PF04608	hydrolase,lipid_metabolism,phosphatase
PF04659	cell_surface,flagellum
PF04693	mobile_element,transposase
PF04703	archaeal_one_carbon,one_carbon_metabolism
PF04715	aromatic_aa_metabolism,transferase
PF04756	glycosyltransferase,membrane
PF04773	iron_binding,regulator
PF04820	fad_binding,halogenase,oxidoreductase
PF04824	cell_division,chromosome_partitioning
PF04851	nuclease,restriction_enzyme,restriction_modification
PF04860	phage_capsid,phage_related
PF04864	amino_acid_metabolism,lyase
PF04865	phage_baseplate,phage_related
PF04879	metal_binding,molybdenum_binding
PF04892	antibiotic_resistance,membrane
PF04893	membrane,vesicle_trafficking
PF04894	nitrogen_metabolism,regulator
PF04895	nitrogen_metabolism,regulator
PF04898	amino_acid_metabolism,oxidoreductase
PF04900	ribosomal_protein,translation
PF04932	carbohydrate_active,glycosyltransferase,lps_biosynthesis
PF04945	hypothetical
PF04956	conjugation,pilus
PF04969	chaperone,stress_response
PF04972	membrane,signaling
PF04981	ribosomal_protein,translation
PF04982	membrane
PF04986	mobile_element,transposase
PF04989	carbohydrate_active,methyltransferase,transferase
PF05014	nucleotide_metabolism,transferase
PF05048	copper_binding,metal_binding,metal_homeostasis
PF05116	carbohydrate_active,hydrolase,phosphatase
PF05120	cell_surface,membrane
PF05121	cell_surface,membrane
PF05124	cell_surface,s_layer
PF05133	phage_portal,phage_related
PF05135	phage_related,phage_tail
PF05157	atpase,pilus,type_iv_pilus
PF05161	cofactor_biosynthesis,molybdenum_binding
PF05165	cofactor_biosynthesis,hydrolase
PF05173	amino_acid_biosynthesis,oxidoreductase
PF05175	methyltransferase,sam_binding,transferase
PF05188	dna_repair,mismatch_repair
PF05189	ligase,rna_processing
PF05190	dna_repair,mismatch_repair
PF05191	kinase,regulatory
PF05192	dna_repair,mismatch_repair
PF05201	amino_acid_metabolism,oxidoreductase
PF05219	methyltransferase,transferase
PF05222	amino_acid_metabolism,dehydrogenase,oxidoreductase
PF05228	chemotaxis,signaling
PF05239	membrane,stress_response
PF05315	mobile_element
PF05317	hydrolase,protease
PF05345	cell_surface,repeat_domain
PF05362	atp_binding,chaperone,protease
PF05368	oxidoreductase,regulatory
PF05401	methyltransferase,transferase
PF05402	cofactor_biosynthesis,pqq_binding
PF05448	carbohydrate_active,esterase,hydrolase
PF05488	effector_domain,t6ss_component
PF05496	atp_synthesis,energy_metabolism
PF05523	carbohydrate_active,transferase
PF05552	ion_channel,membrane,transporter
PF05593	repeat_domain,toxin
PF05597	lipid_metabolism,membrane
PF05621	mobile_element,transposase
PF05635	rna_processing,rnase
PF05637	adhesin,cell_surface,repeat_domain
PF05658	adhesin,cell_surface
PF05670	rna_binding,translation
PF05693	carbohydrate_active,glycosyltransferase
PF05707	membrane,toxin
PF05711	methyltransferase,secondary_metabolism,transferase
PF05729	atp_binding,atpase,signaling
PF05746	rna_binding,translation,trna_synthetase
PF05753	sec_pathway,secretion_component
PF05762	cell_surface,protein_binding
PF05768	glutaredoxin,oxidoreductase
PF05800	cell_surface,membrane
PF05833	rna_binding,translation
PF05834	isoprenoid_biosynthesis,lyase
PF05854	dna_binding,regulator
PF05872	dna_repair,helicase
PF05889	selenium_metabolism,trna_synthetase
PF05893	bioluminescence,oxidoreductase
PF05899	hydrolase
PF05916	helicase,replication
PF05922	protease,regulator
PF05935	sulfur_metabolism,transferase
PF05936	conjugation,secretion_component,t4ss_component
PF05958	methyltransferase,trna_modification
PF05970	atp_binding,helicase,replication
PF05973	defense_system,toxin_domain
PF05974	cell_surface,repeat_domain
PF05977	membrane,mfs_transporter,transporter
PF05978	ion_channel,membrane,regulatory,transporter
PF06023	crispr_associated,defense_system,nuclease
PF06026	isomerase,pentose_phosphate
PF06044	restriction_enzyme,restriction_modification
PF06068	atp_binding,atpase
PF06093	transcription,zinc_binding
PF06094	ligase,lipid_metabolism
PF06146	phosphate_transporter,stress_response
PF06176	kinase,lps_biosynthesis
PF06202	carbohydrate_active,hydrolase
PF06250	hydrolase,nuclease
PF06271	membrane
PF06293	kinase,lps_biosynthesis
PF06300	restriction_enzyme,restriction_modification
PF06386	cell_surface,membrane
PF06397	iron_sulfur,metal_binding
PF06414	defense_system,toxin_domain
PF06415	glycolysis,isomerase
PF06418	atp_binding,ligase,nucleotide_metabolism
PF06439	carbohydrate_active,hydrolase
PF06445	binding,regulatory
PF06463	cofactor_biosynthesis,molybdenum_binding
PF06467	protein_modification,zinc_binding
PF06470	cell_division,chromosome_partitioning
PF06472	abc_permease,abc_transporter,sugar_transporter,transporter
PF06508	cofactor_biosynthesis,trna_modification
PF06550	membrane,protease
PF06559	deaminase,hydrolase,nucleotide_metabolism
PF06560	glycolysis,isomerase
PF06564	carbohydrate_active,glycosyltransferase
PF06628	catalase,oxidative_stress
PF06723	atp_binding,cell_division
PF06728	glycosyltransferase,membrane
PF06733	base_excision_repair,dna_repair
PF06739	carbohydrate_binding
PF06745	atp_binding,atpase,signaling
PF06777	hypothetical
PF06813	membrane,transporter
PF06819	hydrolase,protease
PF06831	dna_binding,dna_repair
PF06858	gtp_binding,ribosomal_protein,translation
PF06902	electron_transport,ferredoxin,iron_sulfur,metal_binding
PF06941	hydrolase,nucleotide_metabolism
PF06968	cofactor_biosynthesis,thiamine_biosynthesis
PF07085	regulatory
PF07088	atp_binding,membrane
PF07155	cofactor_biosynthesis,transporter
PF07228	cell_division,phosphatase
PF07238	cdgmp_binding,cyclic_dinucleotide,signaling
PF07282	cas_domain,nuclease,transposase
PF07311	cofactor_binding,fad_binding
PF07385	carbohydrate_active,isomerase
PF07441	cell_division
PF07449	hydrogenase_maturation
PF07503	hydrogenase_maturation,zinc_binding
PF07504	protease,regulatory
PF07510	restriction_enzyme,restriction_modification
PF07521	hydrolase,metal_binding,rna_binding,zinc_binding
PF07524	dna_binding,regulatory
PF07541	translation,translation_factor
PF07549	sec_pathway,secretion_component
PF07581	ribosomal_protein,translation
PF07584	regulatory
PF07592	mobile_element,transposase
PF07638	regulator,sigma_factor
PF07646	kelch_repeat,repeat_domain
PF07648	protease,regulator
PF07661	membrane,repeat_domain
PF07669	nuclease,restriction_enzyme,restriction_modification
PF07676	repeat_domain,wd40_repeat
PF07677	binding,membrane
PF07678	binding,cell_surface
PF07681	membrane
PF07685	glutamine_amidotransferase,transferase
PF07690	membrane,mfs_transporter,transporter
PF07691	carbohydrate_binding,cell_surface
PF07693	atp_binding,atpase
PF07699	calcium_binding,metal_binding
PF07703	binding
PF07705	adhesin,cell_surface
PF07714	kinase,serine_threonine_kinase,tyrosine_kinase
PF07715	outer_membrane,tonb_dependent_receptor,transporter
PF07719	repeat_domain,tpr_repeat
PF07720	protein_binding,repeat_domain,tpr_repeat
PF07721	protein_binding,repeat_domain,tpr_repeat
PF07722	cysteine_protease,hydrolase,protease
PF07724	aaa_domain,atp_binding
PF07726	aaa_domain,atp_binding,atpase
PF07728	aaa_domain,atp_binding
PF07730	regulator,sensor_kinase,two_component
PF07731	copper_binding,metal_binding
PF07754	metal_binding,zinc_binding
PF07786	acetyltransferase,transferase
PF07831	nucleotide_metabolism,transferase
PF07883	hydrolase
PF07885	ion_channel,membrane,transporter
PF07903	antitoxin_domain,defense_system
PF07929	hypothetical,phage_related
PF07931	antibiotic_resistance,kinase
PF07940	carbohydrate_active,hydrolase
PF07943	cell_wall,lytic_transglycosylase,peptidoglycan
PF07963	pilus,type_iv_pilus
PF07969	amidase,hydrolase,metal_binding
PF07973	translation,trna_synthetase
PF07974	adhesin,cell_surface,repeat_domain
PF07991	branched_chain_aa,isomerase,nadp_binding,reductase
PF07992	fad_binding,nad_binding,oxidoreductase
PF07993	cofactor_binding,nad_binding,oxidoreductase
PF08013	aldolase,carbohydrate_active,lyase
PF08029	histidine_biosynthesis,transferase
PF08068	ribosomal_protein,translation
PF08126	protease,regulatory
PF08207	translation,translation_factor
PF08238	repeat_domain,sel1_repeat
PF08240	dehydrogenase,nad_binding,oxidoreductase
PF08241	methyltransferase,sam_binding,transferase
PF08242	methyltransferase,sam_binding,transferase
PF08264	rna_binding,translation,trna_synthetase
PF08267	amino_acid_biosynthesis,one_carbon_metabolism,transferase
PF08269	sensor_kinase,signaling
PF08281	regulator,sigma_factor
PF08282	hydrolase,phosphatase
PF08294	membrane,transporter
PF08305	carbohydrate_active,carbohydrate_binding
PF08308	membrane
PF08309	cell_surface,repeat_domain
PF08350	archaeal_one_carbon,regulator
PF08351	acetyltransferase,trna_modification
PF08361	regulator,tetr_family
PF08378	hydrolase,nuclease
PF08388	membrane,signaling
PF08402	regulatory,transporter
PF08433	regulator,transcription
PF08438	gtp_binding,gtpase
PF08443	atp_binding,ligase
PF08445	hypothetical
PF08447	sensor_kinase,signaling
PF08448	sensor_kinase,signaling
PF08450	hydrolase
PF08459	dna_repair,nuclease,rnase
PF08463	restriction_enzyme,restriction_modification
PF08487	cell_surface
PF08489	translation,trna_modification
PF08494	helicase,rna_binding
PF08495	signaling
PF08501	aromatic_aa_metabolism,oxidoreductase
PF08502	amino_acid_biosynthesis,branched_chain_aa,transferase
PF08519	dna_binding,replication
PF08534	oxidative_stress,oxidoreductase,thioredoxin
PF08541	fatty_acid_synthesis,lipid_metabolism
PF08542	atp_binding,replication
PF08543	cofactor_biosynthesis,kinase,thiamine_biosynthesis
PF08544	kinase,transferase
PF08546	cofactor_biosynthesis,oxidoreductase,reductase
PF08608	translation,trna_modification
PF08645	dna_repair,kinase,nuclease
PF08646	dna_binding,replication
PF08659	fatty_acid_synthesis,lipid_metabolism
PF08666	adhesin,cell_surface
PF08668	hydrolase,phosphodiesterase
PF08669	amino_acid_degradation,one_carbon_metabolism
PF08676	dna_repair,mismatch_repair
PF08696	helicase,nuclease,replication
PF08700	membrane,secretion_component
PF08704	methyltransferase,trna_modification
PF08706	helicase,replication
PF08708	primase,replication
PF08713	base_excision_repair,dna_repair
PF08714	one_carbon_metabolism,oxidoreductase
PF08734	hypothetical
PF08753	nickel_binding,regulator
PF08859	cyclic_dinucleotide,diguanylate_cyclase,signaling
PF08889	carbohydrate_active,transferase
PF08915	translation,trna_synthetase
PF08937	defense_system,signaling
PF09019	restriction_enzyme,restriction_modification
PF09079	dna_binding,replication,winged_helix
PF09084	cofactor_biosynthesis,thiamine_biosynthesis
PF09111	dna_binding,helicase,replication
PF09134	adhesin,cell_surface
PF09136	carbohydrate_active,glycosidase,hydrolase
PF09140	atp_binding,cell_division
PF09173	gtp_binding,translation,translation_factor
PF09176	archaeal_one_carbon,one_carbon_metabolism,oxidoreductase
PF09180	translation,trna_synthetase
PF09190	rna_binding,translation,trna_synthetase
PF09233	restriction_enzyme,restriction_modification
PF09239	replication,topoisomerase
PF09250	dna_polymerase,primase,replication
PF09334	amino_acid_metabolism,translation,trna_synthetase
PF09335	signaling
PF09336	aaa_domain,atp_binding
PF09341	regulator,transcription
PF09344	cas_domain,crispr_associated,defense_system
PF09360	iron_sulfur,metal_binding
PF09369	hypothetical
PF09376	dna_repair,nuclease
PF09377	ribosomal_protein,translation
PF09378	hypothetical
PF09382	rna_binding,translation
PF09383	hypothetical
PF09407	antitoxin_domain,defense_system
PF09439	gtp_binding,signal_recognition
PF09481	cas_domain,crispr_associated,defense_system,nuclease
PF09484	crispr_associated,defense_system
PF09491	restriction_enzyme,restriction_modification
PF09511	ligase,rna_processing
PF09516	restriction_enzyme,restriction_modification
PF09520	restriction_enzyme,restriction_modification
PF09549	restriction_enzyme,restriction_modification
PF09568	restriction_enzyme,restriction_modification
